min,max,repetitions,result
500,-100,810,87.28
500,-100,860,89.42
500,-100,910,87.25
500,-100,960,88.02
500,0,10,70.0
500,0,60,88.33
500,0,110,85.45
500,0,160,91.88
500,0,210,86.67
500,0,260,80.38
500,0,310,83.23
500,0,360,85.28
500,0,410,80.49
500,0,460,84.35
500,0,510,81.76
500,0,560,80.54
500,0,610,84.75
500,0,660,82.88
500,0,710,81.27
500,0,760,84.61
500,0,810,82.47
500,0,860,85.0
500,0,910,84.18
500,0,960,85.21
500,100,10,50.0
500,100,60,83.33
500,100,110,80.0
500,100,160,78.75
500,100,210,80.48
500,100,260,79.23
500,100,310,78.06
500,100,360,77.78
500,100,410,80.24
500,100,460,77.83
500,100,510,78.43
500,100,560,81.25
500,100,610,77.21
500,100,660,81.06
500,100,710,78.17
500,100,760,78.68
500,100,810,80.74
500,100,860,81.63
500,100,910,78.02
500,100,960,76.15
500,200,10,80.0
500,200,60,73.33
500,200,110,77.27
500,200,160,75.62
500,200,210,79.52
500,200,260,74.23
500,200,310,75.16
500,200,360,76.11
500,200,410,74.63
500,200,460,73.48
500,200,510,76.86
500,200,560,73.57
500,200,610,76.39
500,200,660,75.45
500,200,710,76.48
500,200,760,77.89
500,200,810,76.67
500,200,860,77.67
500,200,910,78.02
500,200,960,77.81
500,300,10,80.0
500,300,60,81.67
500,300,110,83.64
500,300,160,82.5
500,300,210,87.14
500,300,260,84.62
500,300,310,83.55
500,300,360,79.44
500,300,410,80.24
500,300,460,81.09
500,300,510,82.55
500,300,560,81.25
500,300,610,82.95
500,300,660,78.33
500,300,710,85.07
500,300,760,83.42
500,300,810,81.36
500,300,860,81.86
500,300,910,83.52
500,300,960,81.77
500,400,10,90.0
500,400,60,85.0
500,400,110,80.91
500,400,160,81.25
500,400,210,79.52
500,400,260,79.62
500,400,310,83.87
500,400,360,80.56
500,400,410,79.51
500,400,460,80.43
500,400,510,82.94
500,400,560,80.89
500,400,610,83.11
500,400,660,83.33
500,400,710,79.72
500,400,760,80.53
500,400,810,80.62
500,400,860,81.16
500,400,910,79.78
500,400,960,82.71
500,500,10,100.0
500,500,60,100.0
500,500,110,100.0
500,500,160,100.0
500,500,210,100.0
500,500,260,100.0
500,500,310,100.0
500,500,360,100.0
500,500,410,100.0
500,500,460,100.0
500,500,510,100.0
500,500,560,100.0
500,500,610,100.0
500,500,660,100.0
500,500,710,100.0
500,500,760,100.0
500,500,810,100.0
500,500,860,100.0
500,500,910,100.0
500,500,960,100.0
500,600,10,80.0
500,600,60,68.33
500,600,110,58.18
500,600,160,66.88
500,600,210,63.33
500,600,260,65.38
500,600,310,62.9
500,600,360,65.83
500,600,410,65.61
500,600,460,66.52
500,600,510,67.45
500,600,560,64.11
500,600,610,64.59
500,600,660,68.48
500,600,710,65.21
500,600,760,64.87
500,600,810,64.81
500,600,860,68.14
500,600,910,66.26
500,600,960,65.1
500,700,10,70.0
500,700,60,58.33
500,700,110,61.82
500,700,160,62.5
500,700,210,69.52
500,700,260,69.62
500,700,310,66.77
500,700,360,64.44
500,700,410,62.44
500,700,460,64.35
500,700,510,66.27
500,700,560,65.54
500,700,610,68.03
500,700,660,63.48
500,700,710,66.76
500,700,760,67.76
500,700,810,68.27
500,700,860,63.14
500,700,910,67.47
500,700,960,68.44
500,800,10,60.0
500,800,60,71.67
500,800,110,79.09
500,800,160,69.38
500,800,210,68.1
500,800,260,65.77
500,800,310,70.65
500,800,360,71.67
500,800,410,68.78
500,800,460,70.65
500,800,510,71.57
500,800,560,74.11
500,800,610,70.66
500,800,660,70.0
500,800,710,68.73
500,800,760,70.79
500,800,810,72.1
500,800,860,71.98
500,800,910,70.0
500,800,960,71.35
500,900,10,90.0
500,900,60,86.67
500,900,110,71.82
500,900,160,78.12
500,900,210,73.81
500,900,260,78.46
500,900,310,78.06
500,900,360,76.94
500,900,410,77.56
500,900,460,77.83
500,900,510,76.08
500,900,560,78.75
500,900,610,78.03
500,900,660,77.12
500,900,710,76.9
500,900,760,78.82
500,900,810,78.02
500,900,860,77.21
500,900,910,77.91
500,900,960,77.5
600,-1000,10,90.0
600,-1000,60,91.67
600,-1000,110,92.73
600,-1000,160,90.0
600,-1000,210,91.43
600,-1000,260,90.77
600,-1000,310,89.68
600,-1000,360,88.33
600,-1000,410,89.27
600,-1000,460,89.57
600,-1000,510,90.78
600,-1000,560,92.86
600,-1000,610,91.64
600,-1000,660,89.55
600,-1000,710,90.14
600,-1000,760,89.74
600,-1000,810,90.49
600,-1000,860,90.35
600,-1000,910,88.35
600,-1000,960,89.69
600,-900,10,90.0
600,-900,60,90.0
600,-900,110,92.73
600,-900,160,93.12
600,-900,210,94.76
600,-900,260,90.38
600,-900,310,89.68
600,-900,360,90.83
600,-900,410,87.56
600,-900,460,91.52
600,-900,510,90.59
600,-900,560,92.32
600,-900,610,92.3
600,-900,660,89.85
600,-900,710,89.01
600,-900,760,90.92
600,-900,810,90.12
600,-900,860,91.4
600,-900,910,90.88
600,-900,960,91.56
600,-800,10,100.0
600,-800,60,91.67
600,-800,110,92.73
600,-800,160,86.88
600,-800,210,90.48
600,-800,260,89.23
600,-800,310,93.55
600,-800,360,91.11
600,-800,410,92.44
600,-800,460,91.74
600,-800,510,91.18
600,-800,560,92.14
600,-800,610,91.64
600,-800,660,91.67
600,-800,710,92.25
600,-800,760,92.5
600,-800,810,90.62
600,-800,860,92.21
600,-800,910,91.76
600,-800,960,91.04
600,-700,10,100.0
600,-700,60,95.0
600,-700,110,93.64
600,-700,160,94.38
600,-700,210,92.38
600,-700,260,92.69
600,-700,310,92.26
600,-700,360,95.0
600,-700,410,92.44
600,-700,460,93.48
600,-700,510,94.51
600,-700,560,91.07
600,-700,610,91.64
600,-700,660,91.52
600,-700,710,91.41
600,-700,760,92.76
600,-700,810,92.96
600,-700,860,93.26
600,-700,910,92.64
600,-700,960,92.19
600,-600,10,100.0
600,-600,60,91.67
600,-600,110,97.27
600,-600,160,89.38
600,-600,210,92.38
600,-600,260,91.54
600,-600,310,95.16
600,-600,360,91.67
600,-600,410,91.22
600,-600,460,93.04
600,-600,510,93.33
600,-600,560,92.14
600,-600,610,90.66
600,-600,660,90.0
600,-600,710,91.13
600,-600,760,93.42
600,-600,810,91.98
600,-600,860,91.86
600,-600,910,92.75
600,-600,960,91.98
600,-500,10,100.0
600,-500,60,90.0
600,-500,110,90.0
600,-500,160,91.88
600,-500,210,92.38
600,-500,260,93.08
600,-500,310,90.97
600,-500,360,91.39
600,-500,410,90.0
600,-500,460,91.96
600,-500,510,93.33
600,-500,560,90.18
600,-500,610,92.62
600,-500,660,91.36
600,-500,710,92.54
600,-500,760,90.0
600,-500,810,90.99
600,-500,860,92.79
600,-500,910,92.31
600,-500,960,93.02
600,-400,10,100.0
600,-400,60,93.33
600,-400,110,89.09
600,-400,160,94.38
600,-400,210,91.43
600,-400,260,89.23
600,-400,310,90.65
600,-400,360,90.28
600,-400,410,90.98
600,-400,460,92.39
600,-400,510,91.57
600,-400,560,89.11
600,-400,610,91.48
600,-400,660,91.36
600,-400,710,90.14
600,-400,760,90.26
600,-400,810,88.4
600,-400,860,90.35
600,-400,910,89.89
600,-400,960,91.46
600,-300,10,90.0
600,-300,60,93.33
600,-300,110,85.45
600,-300,160,90.0
600,-300,210,87.14
600,-300,260,91.15
600,-300,310,87.74
600,-300,360,86.94
600,-300,410,88.05
600,-300,460,88.26
600,-300,510,88.04
600,-300,560,90.0
600,-300,610,87.05
600,-300,660,89.39
600,-300,710,90.42
600,-300,760,90.26
600,-300,810,88.52
600,-300,860,87.56
600,-300,910,91.87
600,-300,960,89.38
600,-200,10,90.0
600,-200,60,91.67
600,-200,110,93.64
600,-200,160,85.0
600,-200,210,84.76
600,-200,260,89.23
600,-200,310,91.94
600,-200,360,89.17
600,-200,410,88.05
600,-200,460,86.3
600,-200,510,87.06
600,-200,560,85.36
600,-200,610,88.2
600,-200,660,87.42
600,-200,710,87.32
600,-200,760,89.74
600,-200,810,88.64
600,-200,860,87.79
600,-200,910,88.46
600,-200,960,89.17
600,-100,10,90.0
600,-100,60,81.67
600,-100,110,86.36
600,-100,160,86.25
600,-100,210,89.52
600,-100,260,83.85
600,-100,310,88.71
600,-100,360,86.39
600,-100,410,83.41
600,-100,460,86.09
600,-100,510,84.9
600,-100,560,88.39
600,-100,610,85.57
600,-100,660,88.79
600,-100,710,88.17
600,-100,760,85.66
600,-100,810,87.16
600,-100,860,87.09
600,-100,910,84.95
600,-100,960,85.0
600,0,10,90.0
600,0,60,80.0
600,0,110,83.64
600,0,160,78.75
600,0,210,76.19
600,0,260,88.85
600,0,310,84.19
600,0,360,84.17
600,0,410,82.93
600,0,460,83.26
600,0,510,78.82
600,0,560,83.93
600,0,610,81.48
600,0,660,80.0
600,0,710,85.49
600,0,760,81.71
600,0,810,81.48
600,0,860,81.63
600,0,910,85.05
600,0,960,84.58
600,100,10,80.0
600,100,60,78.33
600,100,110,79.09
600,100,160,75.0
600,100,210,80.0
600,100,260,78.85
600,100,310,79.68
600,100,360,76.39
600,100,410,76.83
600,100,460,79.35
600,100,510,80.98
600,100,560,77.14
600,100,610,79.34
600,100,660,81.52
600,100,710,80.42
600,100,760,78.29
600,100,810,77.16
600,100,860,80.47
600,100,910,80.11
600,100,960,77.71
600,200,10,90.0
600,200,60,81.67
600,200,110,72.73
600,200,160,80.62
600,200,210,78.57
600,200,260,73.85
600,200,310,79.03
600,200,360,81.11
600,200,410,78.05
600,200,460,78.26
600,200,510,77.84
600,200,560,81.61
600,200,610,79.67
600,200,660,78.79
600,200,710,77.89
600,200,760,76.18
600,200,810,79.63
600,200,860,77.44
600,200,910,81.54
600,200,960,80.73
600,300,10,70.0
600,300,60,86.67
600,300,110,82.73
600,300,160,81.88
600,300,210,82.38
600,300,260,80.77
600,300,310,79.35
600,300,360,79.72
600,300,410,80.0
600,300,460,83.04
600,300,510,80.78
600,300,560,84.64
600,300,610,76.72
600,300,660,80.61
600,300,710,81.55
600,300,760,82.5
600,300,810,81.85
600,300,860,80.93
600,300,910,81.98
600,300,960,79.38
600,400,10,90.0
600,400,60,71.67
600,400,110,79.09
600,400,160,75.62
600,400,210,77.14
600,400,260,77.69
600,400,310,75.48
600,400,360,73.33
600,400,410,74.88
600,400,460,75.0
600,400,510,76.08
600,400,560,79.46
600,400,610,79.67
600,400,660,77.88
600,400,710,76.06
600,400,760,79.34
600,400,810,78.15
600,400,860,78.6
600,400,910,76.92
600,400,960,78.65
600,500,10,80.0
600,500,60,63.33
600,500,110,64.55
600,500,160,65.0
600,500,210,65.71
600,500,260,72.31
600,500,310,63.55
600,500,360,66.94
600,500,410,64.88
600,500,460,64.35
600,500,510,66.86
600,500,560,66.07
600,500,610,65.08
600,500,660,62.73
600,500,710,65.35
600,500,760,65.13
600,500,810,68.64
600,500,860,65.0
600,500,910,67.91
600,500,960,65.94
600,600,10,100.0
600,600,60,100.0
600,600,110,100.0
600,600,160,100.0
600,600,210,100.0
600,600,260,100.0
600,600,310,100.0
600,600,360,100.0
600,600,410,100.0
600,600,460,100.0
600,600,510,100.0
600,600,560,100.0
600,600,610,100.0
600,600,660,100.0
600,600,710,100.0
600,600,760,100.0
600,600,810,100.0
600,600,860,100.0
600,600,910,100.0
600,600,960,100.0
600,700,10,60.0
600,700,60,68.33
600,700,110,69.09
600,700,160,64.38
600,700,210,59.52
600,700,260,60.0
600,700,310,63.55
600,700,360,65.28
600,700,410,68.78
600,700,460,64.78
600,700,510,66.47
600,700,560,66.25
600,700,610,66.72
600,700,660,64.24
600,700,710,66.06
600,700,760,64.21
600,700,810,67.16
600,700,860,66.16
600,700,910,68.02
600,700,960,66.25
600,800,10,80.0
600,800,60,76.67
600,800,110,79.09
600,800,160,80.0
600,800,210,74.29
600,800,260,79.23
600,800,310,75.48
600,800,360,78.89
600,800,410,76.59
600,800,460,77.17
600,800,510,78.04
600,800,560,76.43
600,800,610,76.23
600,800,660,75.91
600,800,710,76.48
600,800,760,77.76
600,800,810,76.3
600,800,860,76.05
600,800,910,79.23
600,800,960,76.04
600,900,10,100.0
600,900,60,76.67
600,900,110,80.91
600,900,160,77.5
600,900,210,78.57
600,900,260,81.54
600,900,310,83.55
600,900,360,83.06
600,900,410,83.66
600,900,460,85.22
600,900,510,80.78
600,900,560,80.71
600,900,610,82.95
600,900,660,83.03
600,900,710,80.85
600,900,760,81.58
600,900,810,81.11
600,900,860,79.77
600,900,910,78.79
600,900,960,80.31
700,-1000,10,90.0
700,-1000,60,98.33
700,-1000,110,93.64
700,-1000,160,88.75
700,-1000,210,92.86
700,-1000,260,91.15
700,-1000,310,91.94
700,-1000,360,92.22
700,-1000,410,93.9
700,-1000,460,92.83
700,-1000,510,92.16
700,-1000,560,91.43
700,-1000,610,92.62
700,-1000,660,92.12
700,-1000,710,89.15
700,-1000,760,89.47
700,-1000,810,90.86
700,-1000,860,90.23
700,-1000,910,91.76
700,-1000,960,90.1
700,-900,10,100.0
700,-900,60,91.67
700,-900,110,91.82
700,-900,160,90.0
700,-900,210,91.9
700,-900,260,90.38
700,-900,310,92.9
700,-900,360,91.11
700,-900,410,92.44
700,-900,460,93.48
700,-900,510,91.57
700,-900,560,91.79
700,-900,610,93.77
700,-900,660,92.12
700,-900,710,90.56
700,-900,760,91.58
700,-900,810,92.72
700,-900,860,90.58
700,-900,910,93.63
700,-900,960,93.23
700,-800,10,90.0
700,-800,60,91.67
700,-800,110,90.91
700,-800,160,88.75
700,-800,210,92.38
700,-800,260,92.31
700,-800,310,90.0
700,-800,360,90.83
700,-800,410,92.2
700,-800,460,94.35
700,-800,510,91.76
700,-800,560,92.68
700,-800,610,93.28
700,-800,660,93.48
700,-800,710,92.54
700,-800,760,91.58
700,-800,810,90.86
700,-800,860,92.09
700,-800,910,91.87
700,-800,960,93.65
700,-700,10,90.0
700,-700,60,93.33
700,-700,110,95.45
700,-700,160,94.38
700,-700,210,91.43
700,-700,260,93.08
700,-700,310,92.26
700,-700,360,92.22
700,-700,410,92.2
700,-700,460,93.04
700,-700,510,89.41
700,-700,560,91.61
700,-700,610,92.95
700,-700,660,94.39
700,-700,710,92.25
700,-700,760,92.24
700,-700,810,93.46
700,-700,860,92.33
700,-700,910,91.43
700,-700,960,92.6
700,-600,10,90.0
700,-600,60,96.67
700,-600,110,92.73
700,-600,160,93.12
700,-600,210,91.9
700,-600,260,92.31
700,-600,310,91.29
700,-600,360,91.39
700,-600,410,92.93
700,-600,460,89.57
700,-600,510,92.75
700,-600,560,91.43
700,-600,610,90.66
700,-600,660,92.27
700,-600,710,93.24
700,-600,760,91.84
700,-600,810,90.25
700,-600,860,91.86
700,-600,910,91.65
700,-600,960,90.42
700,-500,10,90.0
700,-500,60,86.67
700,-500,110,94.55
700,-500,160,91.25
700,-500,210,92.38
700,-500,260,90.77
700,-500,310,94.84
700,-500,360,91.11
700,-500,410,90.49
700,-500,460,90.87
700,-500,510,89.61
700,-500,560,90.71
700,-500,610,88.03
700,-500,660,92.42
700,-500,710,92.25
700,-500,760,88.82
700,-500,810,93.21
700,-500,860,92.44
700,-500,910,90.33
700,-500,960,90.62
700,-400,10,100.0
700,-400,60,93.33
700,-400,110,90.0
700,-400,160,90.62
700,-400,210,94.76
700,-400,260,89.62
700,-400,310,88.39
700,-400,360,91.11
700,-400,410,93.66
700,-400,460,91.09
700,-400,510,88.63
700,-400,560,90.18
700,-400,610,90.82
700,-400,660,88.18
700,-400,710,89.01
700,-400,760,88.95
700,-400,810,90.37
700,-400,860,89.77
700,-400,910,90.33
700,-400,960,88.44
700,-300,10,90.0
700,-300,60,88.33
700,-300,110,89.09
700,-300,160,93.75
700,-300,210,90.48
700,-300,260,88.46
700,-300,310,90.32
700,-300,360,87.22
700,-300,410,88.05
700,-300,460,88.91
700,-300,510,90.2
700,-300,560,89.82
700,-300,610,86.89
700,-300,660,90.45
700,-300,710,85.21
700,-300,760,87.89
700,-300,810,88.02
700,-300,860,88.84
700,-300,910,88.68
700,-300,960,88.54
700,-200,10,80.0
700,-200,60,93.33
700,-200,110,88.18
700,-200,160,90.0
700,-200,210,81.43
700,-200,260,88.08
700,-200,310,89.35
700,-200,360,85.56
700,-200,410,89.51
700,-200,460,87.39
700,-200,510,89.61
700,-200,560,87.68
700,-200,610,84.59
700,-200,660,85.61
700,-200,710,87.61
700,-200,760,87.89
700,-200,810,87.16
700,-200,860,87.33
700,-200,910,86.81
700,-200,960,87.71
700,-100,10,90.0
700,-100,60,83.33
700,-100,110,89.09
700,-100,160,85.0
700,-100,210,84.76
700,-100,260,88.08
700,-100,310,86.13
700,-100,360,87.5
700,-100,410,86.1
700,-100,460,84.13
700,-100,510,87.25
700,-100,560,85.71
700,-100,610,87.7
700,-100,660,86.97
700,-100,710,84.51
700,-100,760,87.63
700,-100,810,85.8
700,-100,860,85.47
700,-100,910,85.49
700,-100,960,86.25
700,0,10,50.0
700,0,60,95.0
700,0,110,88.18
700,0,160,82.5
700,0,210,82.86
700,0,260,82.31
700,0,310,82.26
700,0,360,82.22
700,0,410,82.44
700,0,460,82.83
700,0,510,81.76
700,0,560,81.96
700,0,610,84.43
700,0,660,83.48
700,0,710,83.8
700,0,760,81.32
700,0,810,83.46
700,0,860,84.65
700,0,910,83.19
700,0,960,82.29
700,100,10,70.0
700,100,60,81.67
700,100,110,81.82
700,100,160,73.75
700,100,210,79.52
700,100,260,75.77
700,100,310,77.1
700,100,360,78.33
700,100,410,83.9
700,100,460,79.13
700,100,510,80.78
700,100,560,80.89
700,100,610,81.31
700,100,660,80.0
700,100,710,76.9
700,100,760,80.39
700,100,810,78.15
700,100,860,80.47
700,100,910,80.99
700,100,960,79.58
700,200,10,70.0
700,200,60,78.33
700,200,110,67.27
700,200,160,78.12
700,200,210,79.52
700,200,260,75.38
700,200,310,78.39
700,200,360,75.56
700,200,410,77.56
700,200,460,77.83
700,200,510,76.27
700,200,560,74.46
700,200,610,77.54
700,200,660,77.27
700,200,710,75.63
700,200,760,77.24
700,200,810,75.06
700,200,860,77.44
700,200,910,75.6
700,200,960,76.46
700,300,10,90.0
700,300,60,73.33
700,300,110,75.45
700,300,160,79.38
700,300,210,73.33
700,300,260,72.31
700,300,310,74.84
700,300,360,75.28
700,300,410,75.12
700,300,460,76.52
700,300,510,76.08
700,300,560,74.11
700,300,610,73.93
700,300,660,78.79
700,300,710,77.61
700,300,760,72.5
700,300,810,77.16
700,300,860,75.12
700,300,910,76.7
700,300,960,75.21
700,400,10,60.0
700,400,60,73.33
700,400,110,71.82
700,400,160,66.25
700,400,210,72.38
700,400,260,73.46
700,400,310,70.0
700,400,360,71.39
700,400,410,73.41
700,400,460,69.57
700,400,510,73.73
700,400,560,68.04
700,400,610,69.51
700,400,660,70.91
700,400,710,70.7
700,400,760,68.82
700,400,810,70.62
700,400,860,70.47
700,400,910,67.58
700,400,960,71.77
700,500,10,40.0
700,500,60,61.67
700,500,110,63.64
700,500,160,64.38
700,500,210,64.29
700,500,260,65.77
700,500,310,59.03
700,500,360,63.33
700,500,410,66.34
700,500,460,63.48
700,500,510,63.73
700,500,560,69.11
700,500,610,69.84
700,500,660,67.27
700,500,710,67.46
700,500,760,69.21
700,500,810,67.28
700,500,860,65.35
700,500,910,67.58
700,500,960,64.38
700,600,10,90.0
700,600,60,66.67
700,600,110,70.0
700,600,160,66.25
700,600,210,64.76
700,600,260,64.23
700,600,310,66.13
700,600,360,66.94
700,600,410,65.85
700,600,460,65.22
700,600,510,67.84
700,600,560,61.43
700,600,610,62.46
700,600,660,66.21
700,600,710,64.65
700,600,760,66.58
700,600,810,65.8
700,600,860,65.58
700,600,910,68.79
700,600,960,65.52
700,700,10,100.0
700,700,60,100.0
700,700,110,100.0
700,700,160,100.0
700,700,210,100.0
700,700,260,100.0
700,700,310,100.0
700,700,360,100.0
700,700,410,100.0
700,700,460,100.0
700,700,510,100.0
700,700,560,100.0
700,700,610,100.0
700,700,660,100.0
700,700,710,100.0
700,700,760,100.0
700,700,810,100.0
700,700,860,100.0
700,700,910,100.0
700,700,960,100.0
700,800,10,90.0
700,800,60,75.0
700,800,110,81.82
700,800,160,82.5
700,800,210,75.24
700,800,260,84.23
700,800,310,80.0
700,800,360,80.0
700,800,410,82.44
700,800,460,81.96
700,800,510,81.76
700,800,560,82.14
700,800,610,79.84
700,800,660,82.42
700,800,710,82.25
700,800,760,81.32
700,800,810,82.1
700,800,860,82.44
700,800,910,81.98
700,800,960,79.38
700,900,10,70.0
700,900,60,90.0
700,900,110,77.27
700,900,160,80.62
700,900,210,76.19
700,900,260,80.77
700,900,310,83.55
700,900,360,81.39
700,900,410,81.71
700,900,460,81.96
700,900,510,81.37
700,900,560,83.21
700,900,610,82.3
700,900,660,81.67
700,900,710,81.69
700,900,760,82.89
700,900,810,81.73
700,900,860,78.37
700,900,910,80.0
700,900,960,80.83
800,-1000,10,90.0
800,-1000,60,90.0
800,-1000,110,96.36
800,-1000,160,91.88
800,-1000,210,94.76
800,-1000,260,95.0
800,-1000,310,90.97
800,-1000,360,92.78
800,-1000,410,94.39
800,-1000,460,93.26
800,-1000,510,93.92
800,-1000,560,90.36
800,-1000,610,93.77
800,-1000,660,93.03
800,-1000,710,92.25
800,-1000,760,92.63
800,-1000,810,92.96
800,-1000,860,92.67
800,-1000,910,93.85
800,-1000,960,91.88
800,-900,10,100.0
800,-900,60,95.0
800,-900,110,93.64
800,-900,160,92.5
800,-900,210,91.43
800,-900,260,93.85
800,-900,310,92.9
800,-900,360,91.39
800,-900,410,91.71
800,-900,460,91.09
800,-900,510,91.96
800,-900,560,92.14
800,-900,610,93.61
800,-900,660,90.15
800,-900,710,93.52
800,-900,760,92.11
800,-900,810,94.07
800,-900,860,92.91
800,-900,910,92.75
800,-900,960,91.67
800,-800,10,100.0
800,-800,60,96.67
800,-800,110,92.73
800,-800,160,88.12
800,-800,210,94.76
800,-800,260,92.69
800,-800,310,93.87
800,-800,360,94.17
800,-800,410,94.63
800,-800,460,91.74
800,-800,510,93.33
800,-800,560,93.39
800,-800,610,94.59
800,-800,660,93.03
800,-800,710,92.39
800,-800,760,95.26
800,-800,810,93.83
800,-800,860,92.56
800,-800,910,91.65
800,-800,960,92.08
800,-700,10,90.0
800,-700,60,90.0
800,-700,110,90.0
800,-700,160,91.25
800,-700,210,90.95
800,-700,260,93.08
800,-700,310,91.94
800,-700,360,93.61
800,-700,410,91.95
800,-700,460,92.83
800,-700,510,91.96
800,-700,560,93.04
800,-700,610,92.3
800,-700,660,90.91
800,-700,710,91.97
800,-700,760,90.26
800,-700,810,91.11
800,-700,860,92.33
800,-700,910,91.98
800,-700,960,91.88
800,-600,10,100.0
800,-600,60,91.67
800,-600,110,93.64
800,-600,160,93.75
800,-600,210,90.48
800,-600,260,90.38
800,-600,310,92.58
800,-600,360,91.94
800,-600,410,92.68
800,-600,460,93.04
800,-600,510,91.57
800,-600,560,92.86
800,-600,610,89.84
800,-600,660,90.61
800,-600,710,90.85
800,-600,760,91.05
800,-600,810,90.86
800,-600,860,92.33
800,-600,910,92.64
800,-600,960,91.35
800,-500,10,90.0
800,-500,60,91.67
800,-500,110,90.91
800,-500,160,90.0
800,-500,210,93.33
800,-500,260,91.92
800,-500,310,93.87
800,-500,360,91.67
800,-500,410,90.98
800,-500,460,90.87
800,-500,510,90.59
800,-500,560,90.71
800,-500,610,90.16
800,-500,660,89.09
800,-500,710,91.69
800,-500,760,90.39
800,-500,810,90.74
800,-500,860,90.12
800,-500,910,92.2
800,-500,960,91.35
800,-400,10,90.0
800,-400,60,93.33
800,-400,110,88.18
800,-400,160,89.38
800,-400,210,89.52
800,-400,260,86.92
800,-400,310,94.84
800,-400,360,89.17
800,-400,410,88.05
800,-400,460,89.35
800,-400,510,89.61
800,-400,560,87.32
800,-400,610,92.62
800,-400,660,88.94
800,-400,710,91.13
800,-400,760,91.18
800,-400,810,90.74
800,-400,860,90.47
800,-400,910,89.89
800,-400,960,89.48
800,-300,10,90.0
800,-300,60,88.33
800,-300,110,91.82
800,-300,160,85.0
800,-300,210,89.52
800,-300,260,87.31
800,-300,310,90.0
800,-300,360,88.33
800,-300,410,87.07
800,-300,460,91.74
800,-300,510,90.98
800,-300,560,89.64
800,-300,610,90.33
800,-300,660,87.42
800,-300,710,88.03
800,-300,760,88.42
800,-300,810,87.41
800,-300,860,89.77
800,-300,910,87.58
800,-300,960,88.33
800,-200,10,90.0
800,-200,60,90.0
800,-200,110,85.45
800,-200,160,91.88
800,-200,210,88.57
800,-200,260,86.54
800,-200,310,87.1
800,-200,360,87.5
800,-200,410,86.83
800,-200,460,86.74
800,-200,510,85.88
800,-200,560,90.0
800,-200,610,89.51
800,-200,660,87.58
800,-200,710,86.2
800,-200,760,86.45
800,-200,810,86.05
800,-200,860,86.98
800,-200,910,85.93
800,-200,960,89.06
800,-100,10,100.0
800,-100,60,86.67
800,-100,110,89.09
800,-100,160,84.38
800,-100,210,86.67
800,-100,260,87.31
800,-100,310,84.84
800,-100,360,85.0
800,-100,410,85.85
800,-100,460,87.17
800,-100,510,86.67
800,-100,560,83.75
800,-100,610,86.23
800,-100,660,87.12
800,-100,710,86.06
800,-100,760,84.87
800,-100,810,85.56
800,-100,860,86.28
800,-100,910,86.59
800,-100,960,87.19
800,0,10,80.0
800,0,60,90.0
800,0,110,83.64
800,0,160,78.12
800,0,210,85.71
800,0,260,88.46
800,0,310,82.26
800,0,360,85.0
800,0,410,80.98
800,0,460,81.96
800,0,510,82.75
800,0,560,83.04
800,0,610,84.26
800,0,660,80.76
800,0,710,83.52
800,0,760,80.79
800,0,810,82.22
800,0,860,86.98
800,0,910,83.74
800,0,960,82.71
800,100,10,70.0
800,100,60,80.0
800,100,110,77.27
800,100,160,83.75
800,100,210,80.0
800,100,260,79.62
800,100,310,82.58
800,100,360,80.56
800,100,410,77.56
800,100,460,79.35
800,100,510,78.82
800,100,560,77.5
800,100,610,80.33
800,100,660,78.79
800,100,710,80.28
800,100,760,80.26
800,100,810,82.22
800,100,860,77.44
800,100,910,80.44
800,100,960,79.79
800,200,10,90.0
800,200,60,78.33
800,200,110,79.09
800,200,160,81.88
800,200,210,78.57
800,200,260,77.69
800,200,310,76.77
800,200,360,74.72
800,200,410,77.32
800,200,460,75.0
800,200,510,74.51
800,200,560,75.71
800,200,610,81.48
800,200,660,76.82
800,200,710,79.15
800,200,760,75.39
800,200,810,78.15
800,200,860,77.67
800,200,910,75.71
800,200,960,78.33
800,300,10,60.0
800,300,60,61.67
800,300,110,74.55
800,300,160,70.0
800,300,210,72.86
800,300,260,75.77
800,300,310,75.16
800,300,360,75.56
800,300,410,72.93
800,300,460,70.87
800,300,510,74.71
800,300,560,73.93
800,300,610,74.75
800,300,660,73.94
800,300,710,71.83
800,300,760,72.63
800,300,810,71.36
800,300,860,73.37
800,300,910,75.93
800,300,960,74.17
800,400,10,80.0
800,400,60,73.33
800,400,110,69.09
800,400,160,74.38
800,400,210,68.1
800,400,260,72.69
800,400,310,72.9
800,400,360,68.61
800,400,410,69.51
800,400,460,70.87
800,400,510,72.16
800,400,560,70.54
800,400,610,70.0
800,400,660,71.52
800,400,710,71.41
800,400,760,67.63
800,400,810,71.23
800,400,860,73.26
800,400,910,70.77
800,400,960,75.31
800,500,10,70.0
800,500,60,66.67
800,500,110,77.27
800,500,160,70.0
800,500,210,74.76
800,500,260,71.15
800,500,310,65.81
800,500,360,71.11
800,500,410,66.34
800,500,460,68.26
800,500,510,72.16
800,500,560,70.36
800,500,610,69.02
800,500,660,70.0
800,500,710,70.56
800,500,760,70.13
800,500,810,67.16
800,500,860,70.12
800,500,910,70.88
800,500,960,69.9
800,600,10,80.0
800,600,60,80.0
800,600,110,74.55
800,600,160,70.0
800,600,210,77.14
800,600,260,75.77
800,600,310,79.68
800,600,360,76.94
